Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal_et_commune,Periodes_regroupees,Covid19_mesures_specifiques,Createur_de_la_donnee,SIT_diffuseur,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,URI_ID_du_POI
O'Nid Douillet,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace,16.30746,-61.787041,impasse de Villers,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-16,#https://www.aujardindescolibris.com/,,O NID DOUILLET – Le Luxe du lâcher-prise en pleine nature !,https://data.datatourisme.fr/13/dfe14778-38e2-3f90-9a5f-0e42a0046a1a
Habitation Desmarais,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.000644,-61.715782,Lieu-dit Desmarais Rue Mauchanal,97100#Basse-Terre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-17,#,,Entouré d'un jardin tropical l'Habitation Desmarais vous invite à une halte gourmande au pied de la Soufrière avec une cuisine traditionnelle française et influences locales.,https://data.datatourisme.fr/13/628dee47-ae50-3598-beb9-21b7576c6678
Get Out!,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace,16.239651,-61.565805,Jarry Rue Ferdinand Forest -  Immeuble Challenger,97122#Baie-Mahault,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-29,#https://guadeloupe.getout.fr/,,"GET OUT Guadeloupe est l'unique centre d’Escape Game de l'île. Que vous soyez entre amis, en famille, ou entre collègues, venez vivre une expérience ludique, immersive et vraiment extraordinaire !",https://data.datatourisme.fr/13/8bec36eb-f003-3d89-9d92-26bb4a974b32
Ô Lokal,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.05899,-61.768759,Plage de Simaho,97119#Vieux-Habitants,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-31,#,,O Lokal — Saveurs créoles revisitées sur la magnifique plage de Simaho.,https://data.datatourisme.fr/13/1b2989d4-4b40-3fbd-b277-8cae2386cfa9
Lanj Karayib,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.127516,-61.771065,"Cocagne, Baie de Bouillante, Bouillante 97125, Guadeloupe",97125#Bouillante,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-31,#http://www.lanjkarayib.com/,,Plongez autrement avec Lanj Karayib,https://data.datatourisme.fr/13/3ea53e9e-aede-3f32-b475-a83a6bc528a4
SeacretDive,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.420253,-61.5335,112 boulevard Achille René Boisneuf,97117#Port-Louis,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-08-19,#https://seacretdive.com/,,"SeacretDive, centre de plongée à Port‑Louis près de la plage du Souffleur, vous emmène explorer 42 sites préservés du Grand Cul‑de‑Sac Marin : arches, grottes, épaves et coraux dans le Parc National de Guadeloupe.",https://data.datatourisme.fr/13/e0c8b690-5753-3125-aaa2-3c880ce48968
Soleil Excursions,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,16.260995,-61.80526,Port de pêche de Baillargent,97116#Pointe-Noire,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-08-13,#https://www.soleilexcursions.com/,,Excursion Observation des cétacés en Guadeloupe en petit comité !,https://data.datatourisme.fr/13/87897424-85be-30eb-a9c1-a02d0962f314
La Poésie des Plats,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.874954,-61.301702,"Section Murat, Grand-Bourg 97112, Guadeloupe",97112#Grand-Bourg,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-08-07,#https://fr-fr.facebook.com/pg/LaPoesieDesPlats/posts/?ref=page_internal,,Une invitation à l’authenticité gourmande,https://data.datatourisme.fr/13/7b9fd249-6537-3f38-8aec-75ee4e00a8ee
Le Patio Marie-Galante,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.882158,-61.31498,"30 Rue du Dr Marcel Etzol, Grand-Bourg 97112, Guadeloupe",97112#Grand-Bourg,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-08-07,#,,Évasion gourmande et atmosphère unique,https://data.datatourisme.fr/13/7cd30657-2448-3468-8b1c-f0bd403325cf
Chez Jeannot,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.476363,-61.506241,50 rue du commandant mortenol,97121#Anse-Bertrand,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-23,#https://guadeloupe.net/restaurant/chez-jeannot-anse-bertrand,,,https://data.datatourisme.fr/13/86094130-e4a3-3e09-befd-671c7c10e9cc
An Kann'La,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.295878,-61.512133,Gare rosa perrin,97139#Les Abymes,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://fr-fr.facebook.com/pages/Restaurant-An-Kann-La-Abymes/198375000254763,,,https://data.datatourisme.fr/13/c4252bba-246f-32e5-b87b-4b63f8f2042d
